run,task_id,rep,correct,num_tokens,mean_logprob,median_logprob,std_logprob,min_logprob,p10_logprob,p25_logprob,mean_prob,median_prob,min_prob,mean_entropy,median_entropy,max_entropy,high_conf_ratio,low_conf_ratio,perplexity,sum_logprob,tail_10pct_mean_logprob,tail_5pct_mean_logprob,tail_1pct_mean_logprob,entropy_spikes_05,entropy_spikes_10,entropy_spikes_15,entropy_spike_05_ratio,entropy_spike_10_ratio,entropy_spike_15_ratio,ft_entropy,ft_top1_prob,ft_top1_logprob,ft_margin,ft_topk_spread,fn_mean_entropy,fn_max_entropy,fn_entropy_var,fn_min_prob,fn_max_prob,fn_mean_prob,fn_perplexity,fn_mean_margin,fn_min_margin,fn_entropy_slope,full_entropy_slope,ft_temp_sensitivity,ft_hedging_max_prob,ft_hedging_sum_prob
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_100,1,1,369,-0.051560064239643426,0.0,0.22467282182860968,-1.839672565460205,-0.0350523360073566,-6.890534132253379e-05,0.9665293760406638,1.0,0.15886943693235508,0.06497659738035935,-9.812426347625078e-11,1.4994606297595927,0.9214092140921409,0.02981029810298103,1.0529124267771939,-19.025663704428425,-0.5166393200763397,-0.9078199631637998,-1.653923471768697,22,5,0,0.05962059620596206,0.013550135501355014,0.0,0.0012421095223700807,0.9998910427084461,-0.0001089632278308,9.99999975564424,24.135848166214352,0.031510259640238784,0.26884803013025105,0.0047097482008242285,0.9241161371257613,1.0,0.9925094575663381,1.0077209978049442,16.41666717944758,2.499999977648258,-0.004922420544630048,0.0002486417969959721,0.00010894565017785578,3.685789259280347e-05,3.685789259280347e-05
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_100,2,1,321,-0.04722987131698449,0.0,0.1947339837401135,-1.9341609477996824,-0.0350614003837108,-2.229238634754438e-05,0.9668387952839788,1.0,0.14454549917626247,0.07047878304228636,-9.902293999092345e-11,1.286164899348901,0.9190031152647975,0.018691588785046728,1.0483629699601795,-15.160788692752021,-0.4598218615865335,-0.76516835950315,-1.5856359004974365,22,4,0,0.06853582554517133,0.012461059190031152,0.0,0.0012421095223700807,0.9998910427084461,-0.0001089632278308,9.99999975564424,24.135848166214352,0.028793978475057908,0.2026504580220283,0.0033337354496738316,0.9486461870899294,1.0,0.9936431438541546,1.0064954799829455,16.437500186566144,2.9166641011834145,-0.004031728587278957,0.0004435328354605768,0.00010894565017785578,3.685789259280347e-05,3.685789259280347e-05
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_101,0,0,194,-0.21813167984816054,-0.0001550437082187,0.5336935032745284,-2.976111650466919,-0.693147349357605,-0.11796553060412403,0.8768989535915026,0.9998449683162082,0.05099071862998533,0.19678242510769814,0.0015570558593744712,1.4006572117495562,0.7371134020618557,0.10824742268041238,1.243750833757414,-42.317545890543144,-1.6153729652103626,-2.288066413667467,-2.976111650466919,39,6,0,0.20103092783505155,0.030927835051546393,0.0,1.2362096823083795,0.48524539689707835,-0.7231005430221558,0.8333358764648438,24.208328591785083,0.200736237695703,1.2362096823083795,0.10971417771035938,0.48524539689707835,1.0,0.907695263757266,1.1255345212806203,12.104166746358803,0.0,-0.019835134342984038,0.0005999933670649632,0.11228224985152208,0.21088624386564256,0.21088624386564256
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_101,1,0,184,-0.155098477533621,-5.47186573385261e-05,0.4210396078367151,-2.9757399559021,-0.6357414901256561,-0.048213089816272196,0.9061157783536503,0.9999452829369715,0.05100967512575128,0.16016777479667443,0.0006034832623609412,1.2362096823083795,0.7989130434782609,0.09782608695652174,1.1677729548433045,-28.538119866186264,-1.2446036405033536,-1.7312477032343547,-2.9757399559021,26,4,0,0.14130434782608695,0.021739130434782608,0.0,1.2362096823083795,0.48524539689707835,-0.7231005430221558,0.8333358764648438,24.208328591785083,0.15561550929474235,1.2362096823083795,0.0920657699815934,0.15886943693235508,1.0,0.8788668965066873,1.2445287137090413,15.770833209740385,0.8333358764648438,-0.023086061302586888,0.0003248735232678313,0.11228224985152208,0.21088624386564256,0.21088624386564256
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_101,2,0,157,-0.016301855354735013,0.0,0.10628146970664433,-1.2438468933105469,-0.007385886088013613,0.0,0.9878689792680161,1.0,0.28827312622274387,0.031381952735850725,-9.98825651606405e-11,1.254620050569255,0.9617834394904459,0.006369426751592357,1.0164354555886663,-2.559391290693397,-0.1692562252903978,-0.33743969031742643,-1.2438468933105469,3,1,0,0.01910828025477707,0.006369426751592357,0.0,1.254620050569255,0.28827312622274387,-1.2438468933105469,0.4166679382324219,24.65494076411065,0.10752231730370096,1.254620050569255,0.0769389904662596,0.28827312622274387,1.0,0.9531075909599217,1.0767304826170851,14.50000057272417,0.4166679382324219,-0.013657860083569761,-0.0007354036416569649,0.08099182265007537,0.28827312622274387,0.28827312622274387
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_102,0,0,328,-0.08532750875879011,0.0,0.3290947763275033,-3.5593535900115967,-0.15667741745710362,-0.00041593631613062504,0.948012345807689,1.0,0.028457213797341407,0.09536513900858822,-3.700845483049474e-11,1.759889995195326,0.8871951219512195,0.04573170731707317,1.0890736894689395,-27.987422872883158,-0.8177786879241467,-1.2858388274908066,-2.6601447264353433,27,8,1,0.08231707317073171,0.024390243902439025,0.003048780487804878,0.018701596690495228,0.9976797699514313,-0.0023229259531944,6.666668162913993,18.439233865249935,0.13888208052540313,0.7727307254816813,0.058277350940433736,0.30293598235893093,1.0,0.9157288084835642,1.1302451202347592,17.302082820136697,0.0,-0.0018499185808037355,0.0002069610414751312,0.0023044032138359607,0.0001580936228669541,0.0001580936228669541
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_102,1,1,331,-0.06474661857888087,0.0,0.33366849632467255,-2.991523027420044,-0.0350601039826869,-1.299389714404242e-05,0.9659541470097378,1.0,0.05021090587266383,0.047914462144356317,-9.85016962793409e-11,1.0573425850251816,0.9335347432024169,0.030211480362537766,1.0668886603680898,-21.431130749609565,-0.6424613422290846,-1.2178687378764153,-2.8558297952016196,14,1,0,0.04229607250755287,0.0030211480362537764,0.0,0.019292427377741724,0.9976083039490338,-0.0023945607244968,6.666668053716421,18.116750335471913,0.11913096993516585,0.6134953076136295,0.038899812245690626,0.07487007797234137,1.0,0.9152545106603561,1.1892176408516044,11.76041686861301,0.8333358466625214,-0.008558734855390406,-0.0003834389852654191,0.0023757627633050676,0.00023979486291429475,0.00023979486291429475
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_102,2,0,262,-0.07584978212807604,0.0,0.32517395601963456,-2.5791549682617188,-0.05888856202363961,-7.182388799265027e-06,0.9568458530016956,1.0,0.07583806252310245,0.06423834577789796,-9.818394789467969e-11,1.2605244481396385,0.916030534351145,0.03816793893129771,1.0788005068685147,-19.872642917555922,-0.7520243536967498,-1.2911142523472126,-2.579049825668335,17,2,0,0.0648854961832061,0.007633587786259542,0.0,0.019292427377741724,0.9976083039490338,-0.0023945607244968,6.666668053716421,18.116750335471913,0.13963623676563136,0.772460578856015,0.061238450467216654,0.30293598235893093,1.0,0.9115350097150546,1.1378801324237742,17.333332639534728,0.0,-0.0019148906235779742,-0.00016433564646616455,0.0023757627633050676,0.00023979486291429475,0.00023979486291429475
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_103,0,1,489,-0.0552229571390331,0.0,0.2951075497455863,-3.1914196014404297,-0.02324547059833994,-1.6689314179529902e-06,0.9693703504632284,1.0,0.04111346475833527,0.04727595981931623,-9.87929754257069e-11,0.9735243796446549,0.934560327198364,0.022494887525562373,1.056776204210423,-27.004026040987185,-0.5578420054322729,-1.027483157813549,-2.6601014733314514,25,0,0,0.05112474437627812,0.0,0.0,0.033214887896102344,0.9950180055610022,-0.0049944459460675,5.416667884681374,24.2777687766578,0.09007853590246176,0.6419710314422011,0.037755939813812325,0.8006128659256866,1.0,0.973961973293263,1.0288847565303814,19.697916212144968,1.6666640639305115,-0.004907896802809666,-6.10829031414122e-05,0.0048652046446509166,0.0005503289363621509,0.0005503289363621509
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_103,1,0,498,-0.04308312981472848,0.0,0.25950124804831287,-2.9791922569274902,-0.006827189959585599,-1.1920930376163597e-07,0.9763479999674775,1.0,0.05083387799891187,0.035407529288573186,-9.987827980984497e-11,1.091867161218603,0.9558232931726908,0.018072289156626505,1.0440246808216005,-21.455398647734782,-0.4366049477830529,-0.8538668711359302,-2.4276044964790344,17,1,0,0.03413654618473896,0.002008032128514056,0.0,0.031752427117976496,0.9952065347805422,-0.0048049907200038,5.416668035555631,25.16318438707018,0.09000541286355547,0.6419710314422011,0.03776435749190092,0.8006128659256866,1.0,0.9739713997542401,1.0288750101968367,19.697916219688683,1.6666640639305115,-0.004887004505979295,-0.0002164916688528342,0.004677193166000717,0.0003628674193823302,0.0003628674193823302
