length,predicted_acc,predicted_mean_lat,config
4,0.9696021270482544,14.41691059051412,0.6nt->4nt->1.7t->14nt
4,0.9760816013840169,27.63450685541256,0.6nt->4nt->1.7t->14t
4,0.9303795904896055,14.44940828374702,0.6nt->4nt->1.7t->4nt
4,0.9508685325116667,13.70420255961328,0.6nt->4nt->1.7t->8nt
4,0.9590641479781375,21.368055112020272,0.6nt->4nt->1.7t->8t
4,0.9412021289473526,8.246459231724595,0.6nt->4nt->14nt->0.6t
4,0.9514433162131062,9.972565621928347,0.6nt->4nt->14nt->1.7t
4,0.9852469539298825,16.70836386616191,0.6nt->4nt->14nt->14t
4,0.9762897473873111,13.164534669658977,0.6nt->4nt->14nt->4t
4,0.9734320730799149,13.062296060393063,0.6nt->4nt->14nt->8t
4,0.9147795773945898,7.508444440203461,0.6nt->4nt->8nt->0.6t
4,0.9488901140017422,9.00723234088725,0.6nt->4nt->8nt->1.7t
4,0.9581240391421998,7.084315146408379,0.6nt->4nt->8nt->14nt
4,0.9931778926785695,20.493325896391376,0.6nt->4nt->8nt->14t
4,0.9794439863147159,12.194628245771508,0.6nt->4nt->8nt->4t
4,0.9748304592219521,15.875358690524639,0.6nt->4nt->8nt->8t
4,0.8928751760343109,6.782036022512583,0.6nt->8nt->0.6t->0.6nt
4,0.9390577809317902,7.147010651644652,0.6nt->8nt->0.6t->1.7nt
4,0.9625663837302014,9.248080813945482,0.6nt->8nt->0.6t->1.7t
4,0.9805854127752002,7.936144984903179,0.6nt->8nt->0.6t->14nt
4,0.9908628022508155,19.113493002072794,0.6nt->8nt->0.6t->14t
4,0.9598884795182303,7.00891214332441,0.6nt->8nt->0.6t->4nt
4,0.9838469733009422,11.726455829335546,0.6nt->8nt->0.6t->4t
4,0.9646615781387665,7.68954050575989,0.6nt->8nt->0.6t->8nt
4,0.9852938066854542,13.505707146354382,0.6nt->8nt->0.6t->8t
4,0.9274776874923254,8.918494898454252,0.6nt->8nt->1.7t->0.6nt
4,0.9451656594875351,9.014628573689835,0.6nt->8nt->1.7t->1.7nt
4,0.9799404654231134,9.663900626434772,0.6nt->8nt->1.7t->14nt
4,0.9842162658939095,18.38618292954017,0.6nt->8nt->1.7t->14t
4,0.9540575416560334,9.685345830910403,0.6nt->8nt->1.7t->4nt
4,0.9675781798134396,9.19358510758992,0.6nt->8nt->1.7t->8nt
4,0.9729864605865554,14.250955914791092,0.6nt->8nt->1.7t->8t
4,0.9463389142602078,6.855828618678098,0.6nt->8nt->14nt->0.6t
4,0.9556853959968136,8.431136386501715,0.6nt->8nt->14nt->1.7t
4,0.9865358310442426,14.578472006631873,0.6nt->8nt->14nt->14t
4,0.9783611570353898,11.344243981769388,0.6nt->8nt->14nt->4t
4,0.9757531390360938,11.250937290905988,0.6nt->8nt->14nt->8t
4,0.7525500684278636,11.879447964010652,0.6t->0.6nt->0.6t->0.6nt
4,0.8592282593331246,12.722510698314165,0.6t->0.6nt->0.6t->1.7nt
4,0.9135312858257199,17.57581779038574,0.6t->0.6nt->0.6t->1.7t
4,0.9551538280070668,14.545349042754193,0.6t->0.6nt->0.6t->14nt
4,0.978893790681785,40.36414528079928,0.6t->0.6nt->0.6t->14t
4,0.9073455373737903,12.40351398803716,0.6t->0.6nt->0.6t->4nt
4,0.9626877767132206,23.300669465892703,0.6t->0.6nt->0.6t->4t
4,0.9183710203880451,13.975712060116685,0.6t->0.6nt->0.6t->8nt
4,0.9660298482213935,27.410600295622327,0.6t->0.6nt->0.6t->8t
4,0.849520830038657,10.954170770359983,0.6t->0.6nt->1.7nt->0.6t
4,0.9107187657432213,13.768433001062348,0.6t->0.6nt->1.7nt->1.7t
4,0.9481022544339353,10.880701995664346,0.6t->0.6nt->1.7nt->14nt
4,0.9846619347717191,30.668291980356244,0.6t->0.6nt->1.7nt->14t
4,0.9117704086389227,10.268462206534027,0.6t->0.6nt->1.7nt->4nt
4,0.965426867753424,18.607168134488965,0.6t->0.6nt->1.7nt->4t
4,0.9326284433066545,9.674589611077618,0.6t->0.6nt->1.7nt->8nt
4,0.9700489417178662,22.058159745886865,0.6t->0.6nt->1.7nt->8t
4,0.8979781326363179,14.683447548996371,0.6t->0.6nt->1.7t->0.6nt
4,0.9228609565622212,14.818685060390262,0.6t->0.6nt->1.7t->1.7nt
4,0.9717809443022967,15.732058406573616,0.6t->0.6nt->1.7t->14nt
4,0.9777959917190344,28.00226184419624,0.6t->0.6nt->1.7t->14t
4,0.9353697471928568,15.762226774499947,0.6t->0.6nt->1.7t->4nt
4,0.9543901107895261,15.070434889292736,0.6t->0.6nt->1.7t->8nt
4,0.9619982921149901,22.18496827716057,0.6t->0.6nt->1.7t->8t
4,0.9458312037309464,12.422340067779032,0.6t->0.6nt->14nt->0.6t
4,0.9552661165368048,14.012552497510335,0.6t->0.6nt->14nt->1.7t
4,0.9864084407715272,20.218050694454107,0.6t->0.6nt->14nt->14t
4,0.978156422668526,16.953222252182684,0.6t->0.6nt->14nt->4t
4,0.9755237290932425,16.85903274672937,0.6t->0.6nt->14nt->8t
4,0.8783386523093505,11.071087017423702,0.6t->0.6nt->4nt->0.6t
4,0.9268639744669857,14.886239790438662,0.6t->0.6nt->4nt->1.7t
4,0.9566717617162782,11.095965267190198,0.6t->0.6nt->4nt->14nt
4,0.9895763438874596,25.128761561950633,0.6t->0.6nt->4nt->14t
4,0.9676525412646274,17.214551283291293,0.6t->0.6nt->4nt->4t
4,0.9354765180143096,10.191567716855236,0.6t->0.6nt->4nt->8nt
4,0.9655498258107036,20.469211723331668,0.6t->0.6nt->4nt->8t
4,0.9195274462615253,10.637064351015677,0.6t->0.6nt->8nt->0.6t
4,0.9517375891620958,12.052350572240014,0.6t->0.6nt->8nt->1.7t
4,0.9604570664231175,10.236564490260243,0.6t->0.6nt->8nt->14nt
4,0.9935579714198858,22.898521626451313,0.6t->0.6nt->8nt->14t
4,0.9805892195161112,15.062167707614194,0.6t->0.6nt->8nt->4t
4,0.9762327249629761,18.5378343313729,0.6t->0.6nt->8nt->8t
4,0.8468494242306727,11.494436792258973,0.6t->1.7nt->0.6t->0.6nt
4,0.9128742004565984,12.016221309829579,0.6t->1.7nt->0.6t->1.7nt
4,0.9464831803440451,15.020007856925227,0.6t->1.7nt->0.6t->1.7t
4,0.9722440130893074,13.14440405052278,0.6t->1.7nt->0.6t->14nt
4,0.9869370418134455,29.124054901122577,0.6t->1.7nt->0.6t->14t
4,0.9426547253068649,11.818789330208268,0.6t->1.7nt->0.6t->4nt
4,0.9769068900391346,18.56320677691481,0.6t->1.7nt->0.6t->4t
4,0.9494785666433326,12.791846944056156,0.6t->1.7nt->0.6t->8nt
4,0.9789753495957287,21.106906300071515,0.6t->1.7nt->0.6t->8t
4,0.8974294400789726,14.744541647858938,0.6t->1.7nt->1.7t->0.6nt
4,0.9224460884549344,14.88050649171491,0.6t->1.7nt->1.7t->1.7nt
4,0.9716291769779305,15.798792129449856,0.6t->1.7nt->1.7t->14nt
4,0.9776765744372123,28.134987000843598,0.6t->1.7nt->1.7t->14t
4,0.9350221536855924,15.829122748463881,0.6t->1.7nt->1.7t->4nt
4,0.9541448123314817,15.133610277969872,0.6t->1.7nt->1.7t->8nt
4,0.9617939118696397,22.28640694820826,0.6t->1.7nt->1.7t->8t
4,0.9461557946224753,12.062429491508924,0.6t->1.7nt->14nt->0.6t
4,0.955534171433996,13.643113031808703,0.6t->1.7nt->14nt->1.7t
4,0.9864898842709421,19.811426570224683,0.6t->1.7nt->14nt->14t
4,0.9782873140068712,16.56616167094768,0.6t->1.7nt->14nt->4t
4,0.9756703960886741,16.47253656894531,0.6t->1.7nt->14nt->8t
4,0.9140750913650639,11.638966884450973,0.6t->1.7nt->4nt->0.6t
4,0.9483467310601755,14.333468134619423,0.6t->1.7nt->4nt->1.7t
4,0.9693988683627934,11.656537471813024,0.6t->1.7nt->4nt->14nt
4,0.9926381573432064,21.567382307971542,0.6t->1.7nt->4nt->14t
4,0.977154186689789,15.977868398914783,0.6t->1.7nt->4nt->4t
4,0.9544294519198846,11.017794943004393,0.6t->1.7nt->4nt->8nt
4,0.9756691165611637,18.276514651455877,0.6t->1.7nt->4nt->8t
4,0.9319697010947643,11.067330890666401,0.6t->1.7nt->8nt->0.6t
4,0.959199676378356,12.263792792189474,0.6t->1.7nt->8nt->1.7t
4,0.9665709926446757,10.728754270776298,0.6t->1.7nt->8nt->14nt
4,0.9945540049432816,21.43298433037883,0.6t->1.7nt->8nt->14t
4,0.9835904151545335,14.808247390151472,0.6t->1.7nt->8nt->4t
4,0.9799074995160912,17.746524210316643,0.6t->1.7nt->8nt->8t
4,0.9023933753094782,18.611939438110113,0.6t->1.7t->0.6nt->0.6t
4,0.9300622897977875,17.602397476962125,0.6t->1.7t->0.6nt->1.7nt
4,0.9643495569687606,19.614280672003126,0.6t->1.7t->0.6nt->1.7t
4,0.9790399213023874,18.59753798360016,0.6t->1.7t->0.6nt->14nt
4,0.9885653687367294,31.201690970714566,0.6t->1.7t->0.6nt->14t
4,0.9498487207502475,17.883225839906288,0.6t->1.7t->0.6nt->4nt
4,0.985502192207963,22.912213754783288,0.6t->1.7t->0.6nt->4t
4,0.9680069098035814,17.769454349277627,0.6t->1.7t->0.6nt->8nt
4,0.9860623857084281,25.942279783678252,0.6t->1.7t->0.6nt->8t
4,0.9197096356688799,18.498065940294484,0.6t->1.7t->1.7nt->0.6t
4,0.9523626902763329,19.999656757710948,0.6t->1.7t->1.7nt->1.7t
4,0.9723091980070494,18.458865599883325,0.6t->1.7t->1.7nt->14nt
4,0.9918161507295029,29.016823950623014,0.6t->1.7t->1.7nt->14t
4,0.9529238097406667,18.132196096456973,0.6t->1.7t->1.7nt->4nt
4,0.9815529990970931,22.581434733123885,0.6t->1.7t->1.7nt->4t
4,0.9640529195246557,17.81532667813341,0.6t->1.7t->1.7nt->8nt
4,0.9840191743336112,24.422761834103753,0.6t->1.7t->1.7nt->8t
4,0.9647204567093864,19.113022065488465,0.6t->1.7t->14nt->0.6t
4,0.9708653120080745,20.14870999138074,0.6t->1.7t->14nt->1.7t
4,0.9911479664453652,24.19028295142036,0.6t->1.7t->14nt->14t
4,0.9857735175014797,22.06393597126153,0.6t->1.7t->14nt->4t
4,0.9840588730316486,22.00259137872791,0.6t->1.7t->14nt->8t
4,0.924154352376429,19.590949484925087,0.6t->1.7t->4nt->0.6t
4,0.954405821351987,21.96937729576893,0.6t->1.7t->4nt->1.7t
4,0.9729884769863532,19.606458987335653,0.6t->1.7t->4nt->14nt
4,0.9935017245537074,28.354730670566028,0.6t->1.7t->4nt->14t
4,0.9798340721738559,23.420884256663655,0.6t->1.7t->4nt->4t
4,0.959775019995865,19.042642958528024,0.6t->1.7t->4nt->8nt
4,0.9785232054244881,25.449892101434155,0.6t->1.7t->4nt->8t
4,0.9445023220802614,18.644167779094133,0.6t->1.7t->8nt->0.6t
4,0.9667159595678209,19.62021607408193,0.6t->1.7t->8nt->1.7t
4,0.9727293233568377,18.367964138889803,0.6t->1.7t->8nt->14nt
4,0.9955572725024882,27.100248456119026,0.6t->1.7t->8nt->14t
4,0.9866134080078217,21.69592827925387,0.6t->1.7t->8nt->4t
4,0.9836089633824563,24.092912317670475,0.6t->1.7t->8nt->8t
4,0.9413970026381825,12.891746949527578,0.6t->14nt->0.6t->0.6nt
4,0.9666613528865963,13.09140755513107,0.6t->14nt->0.6t->1.7nt
4,0.9795218135788498,14.240805095497121,0.6t->14nt->0.6t->1.7t
4,0.9893791843776554,13.523106161841323,0.6t->14nt->0.6t->14nt
4,0.9950014650594772,19.63771220844828,0.6t->14nt->0.6t->14t
4,0.9780568570201383,13.015860298956776,0.6t->14nt->0.6t->4nt
4,0.9911634320973687,15.596608532196512,0.6t->14nt->0.6t->4t
4,0.9806679967682566,13.38820034724437,0.6t->14nt->0.6t->8nt
4,0.9919549271951128,16.56995398451354,0.6t->14nt->0.6t->8t
4,0.94537046039371,14.865060872238448,0.6t->14nt->1.7t->0.6nt
4,0.9586944393631478,14.93747635703459,0.6t->14nt->1.7t->1.7nt
4,0.9848895725913898,15.426559400503914,0.6t->14nt->1.7t->14nt
4,0.9881104435632473,21.99687204027688,0.6t->14nt->1.7t->14t
4,0.9653925080305947,15.44271362403536,0.6t->14nt->1.7t->4nt
4,0.9755773216718335,15.07228056719356,0.6t->14nt->1.7t->8nt
4,0.9796512663445932,18.88189210966133,0.6t->14nt->1.7t->8t
4,0.8863485124406832,9.953331447550179,0.6t->4nt->0.6t->0.6nt
4,0.9353448286226712,10.340542441106212,0.6t->4nt->0.6t->1.7nt
4,0.9602857114131653,12.569621944550402,0.6t->4nt->0.6t->1.7t
4,0.9794025638804753,11.177755400146284,0.6t->4nt->0.6t->14nt
4,0.9903061113393188,23.036092077799786,0.6t->4nt->0.6t->14t
4,0.957444653794911,10.1940301732742,0.6t->4nt->0.6t->4nt
4,0.9828628375294108,15.198993894035624,0.6t->4nt->0.6t->4t
4,0.9625085571779868,10.91612635044626,0.6t->4nt->0.6t->8nt
4,0.9843978203682432,17.086647487621285,0.6t->4nt->0.6t->8t
4,0.922878733864579,14.021609797101446,0.6t->4nt->1.7t->0.6nt
4,0.9416883766968326,14.123839724637678,0.6t->4nt->1.7t->1.7nt
4,0.9786684035414199,14.814284927536228,0.6t->4nt->1.7t->14nt
4,0.9832153510207262,24.089684891304344,0.6t->4nt->1.7t->14t
4,0.9511441315872878,14.837090065217389,0.6t->4nt->1.7t->4nt
4,0.9655221719117426,14.314144666666664,0.6t->4nt->1.7t->8nt
4,0.9712734151693869,19.69222523913043,0.6t->4nt->1.7t->8t
4,0.9587388084715751,10.484193195067274,0.6t->4nt->14nt->0.6t
4,0.9659255242775329,11.695482057904908,0.6t->4nt->14nt->1.7t
4,0.9896471037364305,16.422303904962845,0.6t->4nt->14nt->14t
4,0.9833614167192632,13.935434693490809,0.6t->4nt->14nt->4t
4,0.9813560541982672,13.863689122384272,0.6t->4nt->14nt->8t
4,0.9401968793035609,9.966294007246375,0.6t->4nt->8nt->0.6t
4,0.9641338239392747,11.018062949275361,0.6t->4nt->8nt->1.7t
4,0.970613697223095,9.668662822463768,0.6t->4nt->8nt->14nt
4,0.9952126110728573,19.078387202898547,0.6t->4nt->8nt->14t
4,0.9855748923805424,13.254806398550723,0.6t->4nt->8nt->4t
4,0.9823373665724114,15.8377455615942,0.6t->4nt->8nt->8t
4,0.896181646681861,13.08349472356923,0.6t->8nt->0.6t->0.6nt
4,0.9409387983382704,13.437204196282352,0.6t->8nt->0.6t->1.7nt
4,0.9637217942956124,15.473423593252488,0.6t->8nt->0.6t->1.7t
4,0.9811846554195911,14.201981434580993,0.6t->8nt->0.6t->14nt
4,0.991144827229155,25.03433403642036,0.6t->8nt->0.6t->14t
4,0.9611265451709129,13.303368179580088,0.6t->8nt->0.6t->4nt
4,0.9843455459629299,17.87530210728416,0.6t->8nt->0.6t->4t
4,0.9657523192974389,13.962988547612667,0.6t->8nt->0.6t->8nt
4,0.9857477219847439,19.59963578676063,0.6t->8nt->0.6t->8t
4,0.9297161312882833,15.154010540736197,0.6t->8nt->1.7t->0.6nt
4,0.9468581536328726,15.247176993589138,0.6t->8nt->1.7t->1.7nt
4,0.9805596147465536,15.876408882857463,0.6t->8nt->1.7t->14nt
4,0.9847034401229869,24.32947281670701,0.6t->8nt->1.7t->14t
4,0.9554755826325981,15.89719216849389,0.6t->8nt->1.7t->4nt
4,0.968578898347375,15.420609928899998,0.6t->8nt->1.7t->8nt
4,0.973820249356053,20.32188201398665,0.6t->8nt->1.7t->8t
4,0.9479951952074802,13.155009667887159,0.6t->8nt->14nt->0.6t
4,0.9570531922924814,14.68169463566926,0.6t->8nt->14nt->1.7t
4,0.9869514105317769,20.63928912917587,0.6t->8nt->14nt->14t
4,0.9790290526403558,17.504887453014007,0.6t->8nt->14nt->4t
4,0.976501532649306,17.41446072799922,0.6t->8nt->14nt->8t
4,0.8549410061269898,8.53127770602706,1.7nt->0.6t->0.6nt->0.6t
4,0.8960614209549626,7.030937522960229,1.7nt->0.6t->0.6nt->1.7nt
4,0.9470177622304274,10.020916461254611,1.7nt->0.6t->0.6nt->1.7t
4,0.9688499839328012,8.509874850348503,1.7nt->0.6t->0.6nt->14nt
4,0.9830063163067254,27.2416541402214,1.7nt->0.6t->0.6nt->14t
4,0.9254672095005873,7.448293208692086,1.7nt->0.6t->0.6nt->4nt
4,0.9784539479943579,14.922170411644116,1.7nt->0.6t->0.6nt->4t
4,0.952453171191037,7.279210648831487,1.7nt->0.6t->0.6nt->8nt
4,0.9792864847797382,19.425331246412462,1.7nt->0.6t->0.6nt->8t
4,0.9102207533822068,8.37278047879359,1.7nt->0.6t->1.7nt->0.6t
4,0.9467328139121219,10.05183242280867,1.7nt->0.6t->1.7nt->1.7t
4,0.9690366414216655,8.328947360603204,1.7nt->0.6t->1.7nt->14nt
4,0.9908489663976525,20.13466719321395,1.7nt->0.6t->1.7nt->14t
4,0.9473602476420612,7.963671375683317,1.7nt->0.6t->1.7nt->4nt
4,0.9793728941546375,12.938730290292177,1.7nt->0.6t->1.7nt->4t
4,0.9598046187724831,7.609353670311027,1.7nt->0.6t->1.7nt->8nt
4,0.9821305271110523,14.99766925862394,1.7nt->0.6t->1.7nt->8t
4,0.926652918781726,11.301855982233501,1.7nt->0.6t->1.7t->0.6nt
4,0.9445420493631854,11.399082949238577,1.7nt->0.6t->1.7t->1.7nt
4,0.9797123359565242,12.055738926395938,1.7nt->0.6t->1.7t->14nt
4,0.9840367634817969,20.877216432741115,1.7nt->0.6t->1.7t->14t
4,0.9535350555297656,12.077428019035532,1.7nt->0.6t->1.7t->4nt
4,0.9672094587687582,11.580074687817257,1.7nt->0.6t->1.7t->8nt
4,0.9726792458646256,16.694961052030454,1.7nt->0.6t->1.7t->8t
4,0.9656460125842881,9.122124311332007,1.7nt->0.6t->14nt->0.6t
4,0.9716296581168725,10.130641050894631,1.7nt->0.6t->14nt->1.7t
4,0.9913801988071571,14.066183681510934,1.7nt->0.6t->14nt->14t
4,0.986146748082931,11.995621236978131,1.7nt->0.6t->14nt->4t
4,0.9844770871677153,11.935886014711729,1.7nt->0.6t->14nt->8t
4,0.9333757324854245,7.60363584666149,1.7nt->0.6t->4nt->0.6t
4,0.9599492014303992,9.692892326086955,1.7nt->0.6t->4nt->1.7t
4,0.9762725615559509,7.617259690217391,1.7nt->0.6t->4nt->14nt
4,0.9942917905604033,15.30190885830745,1.7nt->0.6t->4nt->14t
4,0.9822858632991472,10.96792380240683,1.7nt->0.6t->4nt->4t
4,0.9646656082117615,7.121992906832297,1.7nt->0.6t->4nt->8nt
4,0.981134372874551,12.750243100543475,1.7nt->0.6t->4nt->8t
4,0.9391400685294118,9.201758041,1.7nt->0.6t->8nt->0.6t
4,0.9635000148529412,10.272113316599999,1.7nt->0.6t->8nt->1.7t
4,0.9700943972095609,8.8988672671,1.7nt->0.6t->8nt->14nt
4,0.9951280107352941,18.474875580399996,1.7nt->0.6t->8nt->14t
4,0.9853199791089109,12.548383374999998,1.7nt->0.6t->8nt->4t
4,0.9820252413674264,15.176966944299998,1.7nt->0.6t->8nt->8t
4,0.9028486693674224,12.343835308742872,1.7nt->1.7t->0.6nt->0.6t
4,0.9303885199484792,11.339002438372415,1.7nt->1.7t->0.6nt->1.7nt
4,0.9645158513665708,13.341501040237649,1.7nt->1.7t->0.6nt->1.7t
4,0.9791376912981773,12.32950103099151,1.7nt->1.7t->0.6nt->14nt
4,0.9886187065064296,24.874860918983302,1.7nt->1.7t->0.6nt->14t
4,0.9500826554807345,11.618520854523968,1.7nt->1.7t->0.6nt->4nt
4,0.9855698184142974,16.624050645299484,1.7nt->1.7t->0.6nt->4t
4,0.9681561441809394,11.50528006028821,1.7nt->1.7t->0.6nt->8nt
4,0.9861273988465116,19.639982684185995,1.7nt->1.7t->0.6nt->8t
4,0.9200841566187237,12.230492983140985,1.7nt->1.7t->1.7nt->0.6t
4,0.9525848983910219,13.725079507777107,1.7nt->1.7t->1.7nt->1.7t
4,0.9724383640103517,12.191475495913355,1.7nt->1.7t->1.7nt->14nt
4,0.9918543249615879,22.700185389221428,1.7nt->1.7t->1.7nt->14t
4,0.9531434004678707,11.866329769016449,1.7nt->1.7t->1.7nt->4nt
4,0.9816390466366388,16.294814569352337,1.7nt->1.7t->1.7nt->4t
4,0.9642205976120064,11.550938413926447,1.7nt->1.7t->1.7nt->8nt
4,0.9840937181977188,18.127552649961242,1.7nt->1.7t->1.7nt->8t
4,0.9648850210151203,12.842580595356617,1.7nt->1.7t->14nt->0.6t
4,0.9710012131353274,13.873437470487342,1.7nt->1.7t->14nt->1.7t
4,0.9911892574775152,17.89615818397824,1.7nt->1.7t->14nt->14t
4,0.9858398780888638,15.77972972265216,1.7nt->1.7t->14nt->4t
4,0.9841332317179433,15.718671276971339,1.7nt->1.7t->14nt->8t
4,0.9245081405828487,13.318278683383737,1.7nt->1.7t->4nt->0.6t
4,0.9546184991152137,15.685612123809992,1.7nt->1.7t->4nt->1.7t
4,0.9731144744374803,13.333715840455945,1.7nt->1.7t->4nt->14nt
4,0.9935320362892783,22.04118049724435,1.7nt->1.7t->4nt->14t
4,0.9799281377881652,17.130348412156053,1.7nt->1.7t->4nt->4t
4,0.9599626526943101,12.772529777478029,1.7nt->1.7t->4nt->8nt
4,0.9786233856836142,19.149891784426092,1.7nt->1.7t->4nt->8t
4,0.9447611955231929,12.375913318003054,1.7nt->1.7t->8nt->0.6t
4,0.9668712156877942,13.34740875614959,1.7nt->1.7t->8nt->1.7t
4,0.9728565296511965,12.100998052195095,1.7nt->1.7t->8nt->14nt
4,0.9955779959670797,20.792549917354386,1.7nt->1.7t->8nt->14t
4,0.9866758508574693,15.41343863252455,1.7nt->1.7t->8nt->4t
4,0.9836854207089869,17.79924174348732,1.7nt->1.7t->8nt->8t
4,0.9346250728926477,7.167443421422236,1.7nt->14nt->0.6t->0.6nt
4,0.9628088711667748,7.390176014039463,1.7nt->14nt->0.6t->1.7nt
4,0.9771554356459293,8.672393371538632,1.7nt->14nt->0.6t->1.7t
4,0.9881518850845706,7.871759998076709,1.7nt->14nt->0.6t->14nt
4,0.994423854203861,14.69294564697927,1.7nt->14nt->0.6t->14t
4,0.9755211945225633,7.305898816832944,1.7nt->14nt->0.6t->4nt
4,0.9901423133880505,10.184868071405608,1.7nt->14nt->0.6t->4t
4,0.978434067214832,7.72126500306507,1.7nt->14nt->0.6t->8nt
4,0.9910252705173825,11.270689460414587,1.7nt->14nt->0.6t->8t
4,0.9390576876534246,9.368785667803632,1.7nt->14nt->1.7t->0.6nt
4,0.9539213327418995,9.44956919856337,1.7nt->14nt->1.7t->1.7nt
4,0.9831434715821812,9.995168737079148,1.7nt->14nt->1.7t->14nt
4,0.9867365336180246,17.32472062408779,1.7nt->14nt->1.7t->14t
4,0.9613934036360017,10.01318967855632,1.7nt->14nt->1.7t->4nt
4,0.9727551339121354,9.5999508481315,1.7nt->14nt->1.7t->8nt
4,0.9772998474594083,13.849785977868855,1.7nt->14nt->1.7t->8t
4,0.8956742958814359,6.606139075626457,1.7nt->4nt->0.6t->0.6nt
4,0.9406501716457885,6.9615770941926325,1.7nt->4nt->0.6t->1.7nt
4,0.9635445060212964,9.007747309181699,1.7nt->4nt->0.6t->1.7t
4,0.9810927065509368,7.73009172893031,1.7nt->4nt->0.6t->14nt
4,0.9911015528094632,18.615381047519442,1.7nt->4nt->0.6t->14t
4,0.9609365741514113,6.827087033113539,1.7nt->4nt->0.6t->4nt
4,0.9842690440773568,11.421363583904716,1.7nt->4nt->0.6t->4t
4,0.9655849540131534,7.489930905574786,1.7nt->4nt->0.6t->8nt
4,0.9856780724051868,13.154123924414822,1.7nt->4nt->0.6t->8t
4,0.9292069944276465,10.34059088511756,1.7nt->4nt->1.7t->0.6nt
4,0.9464731937078749,10.434432236438552,1.7nt->4nt->1.7t->1.7nt
4,0.9804187884531389,11.068222286129558,1.7nt->4nt->1.7t->14nt
4,0.9845926317310034,19.582520277138013,1.7nt->4nt->1.7t->14t
4,0.9551530474265025,11.089156126039626,1.7nt->4nt->1.7t->4nt
4,0.9683512836564594,10.60912152120532,1.7nt->4nt->1.7t->8nt
4,0.9736306030503012,15.545898457238117,1.7nt->4nt->1.7t->8t
4,0.9621245357063434,7.093440445706872,1.7nt->4nt->14nt->0.6t
4,0.9687215385512489,8.205335821828164,1.7nt->4nt->14nt->1.7t
4,0.990496620716912,12.544293701107645,1.7nt->4nt->14nt->14t
4,0.9847267118664657,10.261486963517081,1.7nt->4nt->14nt->4t
4,0.9828859013191625,10.195628545085281,1.7nt->4nt->14nt->8t
4,0.945104082585041,6.6180379798689435,1.7nt->4nt->8nt->0.6t
4,0.9670768579282989,7.5835029975612365,1.7nt->4nt->8nt->1.7t
4,0.9730250189022658,6.344829211669739,1.7nt->4nt->8nt->14nt
4,0.9956054449313484,14.982429498583043,1.7nt->4nt->8nt->14t
4,0.9867585586277474,9.636708285846165,1.7nt->4nt->8nt->4t
4,0.9837866911512306,12.007701861616882,1.7nt->4nt->8nt->8t
4,0.9174010313489073,5.790270136021667,1.7nt->8nt->0.6t->0.6nt
4,0.953010289716272,6.071685095077092,1.7nt->8nt->0.6t->1.7nt
4,0.9711366797880905,7.691722562071835,1.7nt->8nt->0.6t->1.7t
4,0.9850303148963049,6.680149871413146,1.7nt->8nt->0.6t->14nt
4,0.9929547318492169,15.298482992485532,1.7nt->8nt->0.6t->14t
4,0.9690718724178952,5.965203759218283,1.7nt->8nt->0.6t->4nt
4,0.9875451525001986,9.602682250252254,1.7nt->8nt->0.6t->4t
4,0.9727521867347011,6.490004628808129,1.7nt->8nt->0.6t->8nt
4,0.9886607384208712,10.97458017564745,1.7nt->8nt->0.6t->8t
4,0.9440814183345143,7.437594193933547,1.7nt->8nt->1.7t->0.6nt
4,0.9577197907513659,7.511718399072419,1.7nt->8nt->1.7t->1.7nt
4,0.9845330259940269,8.01234187685649,1.7nt->8nt->1.7t->14nt
4,0.9878298968403094,14.737688027725657,1.7nt->8nt->1.7t->14t
4,0.9645759074691889,8.028877276464392,1.7nt->8nt->1.7t->4nt
4,0.9750010426149331,7.649703457869395,1.7nt->8nt->1.7t->8nt
4,0.9791711163429233,11.549206834367423,1.7nt->8nt->1.7t->8t
4,0.9586244329304631,5.847168174326126,1.7nt->8nt->14nt->0.6t
4,0.9658310702287161,7.0618147157473885,1.7nt->8nt->14nt->1.7t
4,0.9896184056288782,11.801739257770517,1.7nt->8nt->14nt->14t
4,0.9833152947606969,9.307976473883325,1.7nt->8nt->14nt->4t
4,0.9813043733982093,9.23603202489145,1.7nt->8nt->14nt->8t
4,0.9107804500200558,17.051660344620757,1.7t->0.6nt->0.6t->0.6nt
4,0.9492439085660823,17.355631646134306,1.7t->0.6nt->0.6t->1.7nt
4,0.9688231889297382,19.10552048998257,1.7t->0.6nt->0.6t->1.7t
4,0.9838304449788613,18.012866892650088,1.7t->0.6nt->0.6t->14nt
4,0.9923900302368656,27.3219880015025,1.7t->0.6nt->0.6t->14t
4,0.9665928803995886,17.240615477994044,1.7t->0.6nt->0.6t->4nt
4,0.9865468551587487,21.169649936071192,1.7t->0.6nt->0.6t->4t
4,0.9705681841169652,17.807480878113907,1.7t->0.6nt->0.6t->8nt
4,0.9877518589915062,22.65151003094974,1.7t->0.6nt->0.6t->8t
4,0.9457438369854925,16.71804612901063,1.7t->0.6nt->1.7nt->0.6t
4,0.9678091180246634,17.732745176020156,1.7t->0.6nt->1.7nt->1.7t
4,0.9812879580327218,16.691556523722493,1.7t->0.6nt->1.7nt->14nt
4,0.9944697690214099,23.826090214661114,1.7t->0.6nt->1.7nt->14t
4,0.9681882941484875,16.470809812988005,1.7t->0.6nt->1.7nt->4nt
